﻿Tree #,Grant Number,Funder,Species,St. Address,Address Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,geom
2018121560,8GG17418,Match,Langerstroemia Indica,5065 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.176722,33.849001,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849001, -118.176722"
2018121561,8GG17418,Match,Langerstroemia Indica,5101 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.176722,33.849056,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849056, -118.176722"
2018121567,8GG17418,Match,Langerstroemia Indica,5116 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.176722,33.849472,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849472, -118.176722"
2018121575,8GG17418,Match,Hymenosporum flavum,5054 Raton Circle,Ridgewood Cove,Long Beach,Public,-118.176722,33.848444,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.848444, -118.176722"
2018121577,8GG17418,Match,Hymenosporum flavum,5109 Raton Circle,Ridgewood Cove,Long Beach,Public,-118.176722,33.849251,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849251, -118.176722"
2018121579,8GG17418,Match,Hymenosporum flavum,5116 Raton Circle,Ridgewood Cove,Long Beach,Public,-118.176722,33.849251,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849251, -118.176722"
2018121582,8GG17418,Match,Podocarpus macrophyllus,5011 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.176722,33.848028,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.848028, -118.176722"
2018121583,8GG17418,Match,Podocarpus macrophyllus,5026 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.176722,33.848361,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.848361, -118.176722"
2018121589,8GG17418,Match,Podocarpus macrophyllus,5101 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.172111,33.849111,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849111, -118.172111"
2018121592,8GG17418,Match,Podocarpus macrophyllus,5119 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.172167,33.849556,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849556, -118.172167"
2018121593,8GG17418,Match,Podocarpus macrophyllus,5119 Walnut Ave,Ridgewood Cove,Long Beach,Public,-118.171889,33.849639,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.849639, -118.171889"
2018121595,8GG17418,Match,Langerstroemia Indica,5062 Gaviota Ave,Ridgewood Cove,Long Beach,Public,-118.171111,33.848972,6037570602,2A,2018-12-15,15-Gallon,5' parkway,"33.848972, -118.171111"
201892801,8GG17418,Match,Geijera parviflora,1701 Petaluma Ave,Atherton South,Long Beach,Public,-118.101348,33.788354,6037574500,2C,2018-09-28,15-Gallon,5' parkway,"33.788354, -118.101348"
201892802,8GG17418,Match,Geijera parviflora,1701 Petaluma Ave,Atherton South,Long Beach,Public,-118.101168,33.788353,6037574500,2C,2018-09-28,15-Gallon,5' parkway,"33.788353, -118.101168"
201810801,8GG17418,Match,Platanus racemosa,3828 Walnut Ave,Bixby Knolls,Long Beach,Public,-118.171931,33.827681,6037571900,2C,2018-10-08,15-Gallon,5' parkway,"33.827681, -118.171931"
201810802,8GG17418,Match,Platanus racemosa,3828 Walnut Ave,Bixby Knolls,Long Beach,Public,-118.171932,33.827597,6037571900,2C,2018-10-08,15-Gallon,5' parkway,"33.827597, -118.171932"
2018101101,8GG17418,Match,Pyrus kawakamii,3621 Caspian Ave,Upper Westside,Long Beach,Public,-118.212807,33.822179,6037572301,1A,2018-10-11,15-Gallon,5' parkway,"33.822179, -118.212807"
2018101104,8GG17418,Match,Schinus terebinthifolius,26 Lindero Ave,Bluff Park,Long Beach,Public,-118.162801,33.764218,6037576700,2C,2018-10-11,15-Gallon,5' parkway,"33.764218, -118.162801"
2018101105,8GG17418,Match,Schinus terebinthifolius,26 Lindero Ave,Bluff Park,Long Beach,Public,-118.162696,33.764386,6037576700,2C,2018-10-11,15-Gallon,5' parkway,"33.764386, -118.162696"
2018101502,8GG17418,Match,Lagerstroemia indica,1950 Henderson Ave,South Wrigley,Long Beach,Public,-118.197553,33.792757,6037573004,1A,2018-10-15,15-Gallon,5' parkway,"33.792757, -118.197553"
2018101703,8GG17418,Match,Geijera parviflora,1404 E 1st St.,Alamitos Beach,Long Beach,Public,-118.174239,33.766325,6037576602,"2A, B",2018-10-17,15-Gallon,5' parkway,"33.766325, -118.174239"
2018101804,8GG17418,Match,Geijera parviflora,3915 Linden Ave,Bixby Knolls,Long Beach,Public,-118.186554,33.829574,6037571800,2C,2018-10-18,15-Gallon,5' parkway,"33.829574, -118.186554"
2018101805,8GG17418,Match,Geijera parviflora,3915 Linden Ave,Bixby Knolls,Long Beach,Public,-118.186551,33.829507,6037571800,2C,2018-10-18,15-Gallon,5' parkway,"33.829507, -118.186551"
2018102501,8GG17418,Match,Zelkova serrata,4321 E Rosada St.,Stearns Park,Long Beach,Public,-118.141674,33.793005,6037574902,2C,2018-10-25,15-Gallon,5' parkway,"33.793005, -118.141674"
2018102502,8GG17418,Match,Zelkova serrata,4321 E Rosada St.,Stearns Park,Long Beach,Public,-118.141742,33.793017,6037574902,2C,2018-10-25,15-Gallon,5' parkway,"33.793017, -118.141742"
2018102901,8GG17418,Match,Ulmus parvifolia,6250 E Stearns St.,Los Altos South,Long Beach,Public,-118.110749,33.795508,6037574300,2C,2018-10-29,15-Gallon,5' parkway,"33.795508, -118.110749"
201811601,8GG17418,Match,Platanus racemosa,3523 Magnolia Ave,Wrigley Heights,Long Beach,Public,-118.198531,33.820528,6037572100,1A,2018-11-06,15-Gallon,5' parkway,"33.820528, -118.198531"
201811604,8GG17418,Match,Jacaranda mimosifolia,2161 Magnolia Ave,South Wrigley,Long Beach,Public,-118.198171,33.796476,6037573004,1A,2018-11-06,15-Gallon,5' parkway,"33.796476, -118.198171"
201811602,8GG17418,Match,Platanus racemosa,3523 Magnolia Ave,Wrigley Heights,Long Beach,Public,-118.198669,33.820644,6037572100,1A,2018-11-06,15-Gallon,5' parkway,"33.820644, -118.198669"
2018111502,8GG17418,Match,Chitalpa tashkentensis,5390 Linden Ave,Addams,Long Beach,Public,-118.185873,33.853969,6037571704,"2A, B",2018-11-15,15-Gallon,5' parkway,"33.853969, -118.185873"
2018111503,8GG17418,Match,Lagerstroemia indica,2171 Fanwood Ave,Los Altos South,Long Beach,Public,-118.116245,33.795461,6037574300,2C,2018-11-15,15-Gallon,5' parkway,"33.795461, -118.116245"
2018111506,8GG17418,Match,Tristania conferta,344 Loma Ave,Belmont Heights,Long Beach,Public,-118.150102,33.769838,6037577100,2C,2018-11-15,15-Gallon,5' parkway,"33.769838, -118.150102"
2018111507,8GG17418,Match,Tristania conferta,344 Loma Ave,Belmont Heights,Long Beach,Public,-118.149981,33.769837,6037577100,2C,2018-11-15,15-Gallon,5' parkway,"33.769837, -118.149981"
2018111508,8GG17418,Match,Bauhinia variegata,261 Orizaba Ave,Bluff Heights,Long Beach,Public,-118.156832,33.766444,6037576700,2C,2018-11-15,15-Gallon,5' parkway,"33.766444, -118.156832"
2018112101,8GG17418,Match,Lagerstroemia indica,623 Quincy Ave,Belmont Heights,Long Beach,Public,-118.139446,33.77412,6037577603,2C,2018-11-21,15-Gallon,5' parkway,"33.77412, -118.139446"
2018120403,8GG17418,Match,Bauhinia variegata,6940 Beechley Ave,Starr King,Long Beach,Public,-118.193962,33.880333,6037570404,1A,2018-12-04,15-Gallon,5' parkway,"33.880333, -118.193962"
201812404,8GG17418,Match,Bauhinia variegata,6940 Beechley Ave,Starr King,Long Beach,Public,-118.193867,33.880477,6037570404,1A,2018-12-04,15-Gallon,5' parkway,"33.880477, -118.193867"
201812405,8GG17418,Match,Bauhinia variegata,6940 Beechley Ave,Starr King,Long Beach,Public,-118.193961,33.880419,6037570404,1A,2018-12-04,15-Gallon,5' parkway,"33.880419, -118.193961"
201812502,8GG17418,Match,Jacaranda mimosifolia,915 Stanley Ave,Rose Park,Long Beach,Public,-118.162292,33.778376,6037576901,1A,2018-12-05,15-Gallon,5' parkway,"33.778376, -118.162292"
201812602,8GG17418,Match,Pyrus kawakamii,3303 Hackett Ave,El Dorado Park West,Long Beach,Public,-118.106961,33.816697,6037574000,2C,2018-12-06,15-Gallon,5' parkway,"33.816697, -118.106961"
2018121002,8GG17418,Match,Agonis flexuosa,3454 Tulane Ave,Wardlow Park,Long Beach,Public,-118.127018,33.820464,6037573601,2C,2018-12-10,15-Gallon,5' parkway,"33.820464, -118.127018"
2018121102,8GG17418,Match,Tabebuia avellanedae,3978 Gardenia Ave,Bixby Knolls,Long Beach,Public,-118.168651,33.831164,6037571900,2C,2018-12-11,15-Gallon,5' parkway,"33.831164, -118.168651"
2018121104,8GG17418,Match,Tabebuia avellanedae,3966 Gardenia Ave,Bixby Knolls,Long Beach,Public,-118.168649,33.830941,6037571900,2C,2018-12-11,15-Gallon,5' parkway,"33.830941, -118.168649"
2018121201,8GG17418,Match,Robinia ambigua idahoensis,6152 E Pageantry St.,El Dorado Park West,Long Beach,Public,-118.111614,33.812191,6037574000,2C,2018-12-12,15-Gallon,5' parkway,"33.812191, -118.111614"
2018121301,8GG17418,Match,Geijera parviflora,3315 Stevely Ave,El Dorado Park West,Long Beach,Public,-118.092573,33.817101,6037574000,2C,2018-12-13,15-Gallon,5' parkway,"33.817101, -118.092573"
2018122003,8GG17418,Match,Lagerstroemia indica,5341 E Scrivener St.,Wardlow Park,Long Beach,Public,-118.127783,33.814584,6037574100,2C,2018-12-20,15-Gallon,5' parkway,"33.814584, -118.127783"
2018120603,8GG17418,Match,Tabebuia avellanedae,3801 E 5th St.,Belmont Heights,Long Beach,Public,-118.147997,33.772814,6037577100,"2A, B",2018-12-21,15-Gallon,5' parkway,"33.772814, -118.147997"
2018122704,8GG17418,Match,Geijera parviflora,5591 California Ave,Lindbergh,Long Beach,Public,-118.181066,33.857874,6037570601,1A,2018-12-27,15-Gallon,5' parkway,"33.857874, -118.181066"
2018122706,8GG17418,Match,Ulmus parvifolia,3249 Easy Ave,Upper Westside,Long Beach,Public,-118.210077,33.816235,6037572302,1A,2018-12-27,15-Gallon,5' parkway,"33.816235, -118.210077"
2019012601,8GG17418,Match,Tabebuia avellanedae,1169-75 E. Broadway,Alamitos Beach,Long Beach,Public,-118.177125,33.768694,6037576601,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.768694, -118.177125"
2019012605,8GG17418,CAL FIRE,Lophostemon confertus,1135 Appleton St.,Alamitos Beach,Long Beach,Public,-118.178001,33.769278,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.769278, -118.178001"
2019012610,8GG17418,CAL FIRE,Lophostemon confertus,1236 Appleton St.,Alamitos Beach,Long Beach,Public,-118.176001,33.768889,6037576601,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.768889, -118.176001"
2019012613,8GG17418,CAL FIRE,Lophostemon confertus,1328 Appleton St.,Alamitos Beach,Long Beach,Public,-118.174001,33.768667,6037576601,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.768667, -118.174001"
2019012614,8GG17418,CAL FIRE,Arbus unedo,924-30 3rd E. St.,Alamitos Beach,Long Beach,Public,-118.181001,33.770639,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.770639, -118.181001"
2019012621,8GG17418,CAL FIRE,Arbus unedo,1065 3rd E. St.,Alamitos Beach,Long Beach,Public,-118.179001,33.770501,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.770501, -118.179001"
2019012623,8GG17418,CAL FIRE,Arbus unedo,1129 3rd E. St.,Alamitos Beach,Long Beach,Public,-118.178001,33.770389,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.770389, -118.178001"
2019012624,8GG17418,CAL FIRE,Arbus unedo,1135 3rd E. St.,Alamitos Beach,Long Beach,Public,-118.177001,33.770389,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.770389, -118.177001"
2019012627,8GG17418,CAL FIRE,Arbus unedo,1249 3rd E. St.,Alamitos Beach,Long Beach,Public,-118.175001,33.770083,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.770083, -118.175001"
2019012639,8GG17418,Match,Langerstroemia Indica,275 Orange Ave,Alamitos Beach,Long Beach,Public,-118.177001,33.769694,6037576501,"2A, B",2019-01-26,15-Gallon,5' parkway,"33.769694, -118.177001"
2019021603,8GG17418,Match,Ulmus parviflora,3509 LaJara St.,Collins,Long Beach,Public,-118.150583,33.865056,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865056, -118.150583"
2019021605,8GG17418,Match,Ulmus parviflora,3609 LaJara St.,Collins,Long Beach,Public,-118.149165,33.865056,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865056, -118.149165"
2019021606,8GG17418,Match,Ulmus parviflora,3624 LaJara St.,Collins,Long Beach,Public,-118.149167,33.861083,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.861083, -118.149167"
2019021609,8GG17418,Match,Ulmus parviflora,3719 LaJara St.,Collins,Long Beach,Public,-118.148472,33.865222,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865222, -118.148472"
2019021611,8GG17418,Match,Ulmus parviflora,3502 Allington St.,Collins,Long Beach,Public,-118.150889,33.865611,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865611, -118.150889"
2019021613,8GG17418,Match,Ulmus parviflora,3508 Allington St.,Collins,Long Beach,Public,-118.150583,33.865611,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865611, -118.150583"
2019021618,8GG17418,Match,Ulmus parviflora,3506 Allington St.,Collins,Long Beach,Public,-118.147917,33.865639,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865639, -118.147917"
2019021622,8GG17418,Match,Ulmus parviflora,6125 Coke Ave,Collins,Long Beach,Public,-118.148222,33.865751,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.865751, -118.148222"
2019021626,8GG17418,CAL FIRE,Pistacia chinensis,3510 Harding St.,Collins,Long Beach,Public,-118.150751,33.867861,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.867861, -118.150751"
2019021627,8GG17418,CAL FIRE,Pistacia chinensis,3531 Harding St.,Collins,Long Beach,Public,-118.150472,33.867917,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.867917, -118.150472"
2019021635,8GG17418,CAL FIRE,Pistacia chinensis,3641 Harding St.,Collins,Long Beach,Public,-118.149167,33.867861,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.867861, -118.149167"
2019021643,8GG17418,CAL FIRE,Geijera parviflora,6170 Downey Ave,Collins,Long Beach,Public,-118.151028,33.867751,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.867751, -118.151028"
2019021645,8GG17418,CAL FIRE,Lophostemon confertus,6125 Coke Ave,Collins,Long Beach,Public,-118.147222,33.867167,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.867167, -118.147222"
2019021648,8GG17418,CAL FIRE,Lophostemon confertus,6125 Coke Ave,Collins,Long Beach,Public,-118.147251,33.866889,6037570100,1A,2019-02-16,15-Gallon,5' parkway,"33.866889, -118.147251"
2019031601,8GG17418,CAL FIRE,Pistacia chinensis,2211 Pasadena Ave,Bobbie Smith,Long Beach,Public,-118.187251,33.797417,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.797417, -118.187251"
2019031602,8GG17418,CAL FIRE,Pistacia chinensis,2245 Pasadena Ave,Bobbie Smith,Long Beach,Public,-118.187251,33.797944,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.797944, -118.187251"
2019031605,8GG17418,CAL FIRE,Pistacia chinensis,2321 Pasadena Ave,Bobbie Smith,Long Beach,Public,-118.187251,33.799333,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.799333, -118.187251"
2019031610,8GG17418,CAL FIRE,Pistacia chinensis,2353Pasadena Ave,Bobbie Smith,Long Beach,Public,-118.187389,33.799917,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.799917, -118.187389"
2019031615,8GG17418,CAL FIRE,Pistacia chinensis,2491 Pasadena Ave,Bobbie Smith,Long Beach,Public,-118.187251,33.802389,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.802389, -118.187251"
2019031619,8GG17418,CAL FIRE,Lophostemon confertus,2245 Elm Ave,Bobbie Smith,Long Beach,Public,-118.188306,33.797972,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.797972, -118.188306"
2019031621,8GG17418,Match,Arbutus unedo,2295 Elm Ave,Bobbie Smith,Long Beach,Public,-118.188583,33.798861,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798861, -118.188583"
2019031623,8GG17418,CAL FIRE,Lophostemon confertus,2300 Elm Ave,Bobbie Smith,Long Beach,Public,-118.188001,33.798972,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798972, -118.188001"
2019031624,8GG17418,CAL FIRE,Lophostemon confertus,2300 Elm Ave,Bobbie Smith,Long Beach,Public,-118.188083,33.799001,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.799001, -118.188083"
2019031626,8GG17418,CAL FIRE,Lophostemon confertus,2355 Elm Ave,Bobbie Smith,Long Beach,Public,-118.188417,33.799889,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.799889, -118.188417"
2019031627,8GG17418,CAL FIRE,Lophostemon confertus,2385 Elm Ave,Bobbie Smith,Long Beach,Public,-118.188333,33.800501,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.800501, -118.188333"
2019031633,8GG17418,Match,Tabebuia avellanedae,411 Eagle St.,Bobbie Smith,Long Beach,Public,-118.187806,33.799917,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.799917, -118.187806"
2019031635,8GG17418,CAL FIRE,Bauhinia blakeana,537 Hill St.,Bobbie Smith,Long Beach,Public,-118.186167,33.797333,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.797333, -118.186167"
2019031636,8GG17418,Match,Arbutus unedo,414 23rd St.,Bobbie Smith,Long Beach,Public,-118.187806,33.798889,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798889, -118.187806"
2019031638,8GG17418,Match,Arbutus unedo,526 23rd St.,Bobbie Smith,Long Beach,Public,-118.186556,33.798889,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798889, -118.186556"
2019031643,8GG17418,CAL FIRE,Lophostemon confertus,580 Burnett St.,Bobbie Smith,Long Beach,Public,-118.185528,33.800667,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.800667, -118.185528"
2019031644,8GG17418,CAL FIRE,Lophostemon confertus,580 Burnett St.,Bobbie Smith,Long Beach,Public,-118.185472,33.800667,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.800667, -118.185472"
2019031648,8GG17418,CAL FIRE,Lophostemon confertus,2223 Linden Ave,Bobbie Smith,Long Beach,Public,-118.186167,33.797417,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.797417, -118.186167"
2019031650,8GG17418,CAL FIRE,Lophostemon confertus,2249 Linden Ave,Bobbie Smith,Long Beach,Public,-118.186167,33.798056,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798056, -118.186167"
2019031652,8GG17418,CAL FIRE,Lophostemon confertus,2271-73 Linden Ave,Bobbie Smith,Long Beach,Public,-118.186167,33.798417,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798417, -118.186167"
2019031658,8GG17418,Match,Langerstroemia Indica,2277 Linden Ave.,Bobbie Smith,Long Beach,Public,-118.186167,33.798528,6037573201,1A,2019-03-16,15-Gallon,5' parkway,"33.798528, -118.186167"
201901201,8GG17418,Match,Tabebuia chrysotricha,5122 E Keynote St.,Wardlow Park,Long Beach,Public,-118.132911,33.822917,6037573601,2C,2019-01-02,15-Gallon,Grass Parkway,"33.822917, -118.132911"
201901503,8GG17418,Match,Geijera parviflora,3932 Canehill Ave,El Dorado Park West,Long Beach,Public,-118.110346,33.829841,6037573700,2C,2019-01-05,15-Gallon,Grass Parkway,"33.829841, -118.110346"
2019012101,8GG17418,Match,Olea europaea - (Fruitless),6556 Cherry Ave,Cherry Manor,Long Beach,Public,-118.168504,33.873841,6037570502,1A,2019-01-21,15-Gallon,Grass Parkway,"33.873841, -118.168504"
2019012404,8GG17418,Match,Lagerstroemia indica,1641 Loma Ave,Bryant School,Long Beach,Public,-118.150299,33.787433,6037575103,1A,2019-01-24,15-Gallon,Grass Parkway,"33.787433, -118.150299"
2019012405,8GG17418,Match,Lagerstroemia indica,1641 Loma Ave,Bryant School,Long Beach,Public,-118.150299,33.787473,6037575103,1A,2019-01-24,15-Gallon,Grass Parkway,"33.787473, -118.150299"
2019012403,8GG17418,Match,Tabebuia avellanedae,2017 E 4th St.,Rose Park,Long Beach,Public,-118.167111,33.771783,6037576801,"2A, B",2019-01-24,15-Gallon,Grass Parkway,"33.771783, -118.167111"
2019012801,8GG17418,Match,Jacaranda mimosifolia,8031 E Tarma St.,El Dorado Park East,Long Beach,Public,-118.073165,33.818176,6037555202,2C,2019-01-28,15-Gallon,Grass Parkway,"33.818176, -118.073165"
2019012901,8GG17418,Match,Geijera parviflora,4209 Falcon,Bixby Highlands,Long Beach,Public,-118.172946,33.834326,6037571504,2C,2019-01-29,15-Gallon,Grass Parkway,"33.834326, -118.172946"
2019012902,8GG17418,Match,Lagerstroemia indica,4537 Gundry,Bixby Highlands,Long Beach,Public,-118.172691,33.840425,6037571504,2C,2019-01-29,15-Gallon,Grass Parkway,"33.840425, -118.172691"
2019012903,8GG17418,Match,Lagerstroemia indica,4537 Gundry,Bixby Highlands,Long Beach,Public,-118.172651,33.840486,6037571504,2C,2019-01-29,15-Gallon,Grass Parkway,"33.840486, -118.172651"
201902401,8GG17418,Match,Bauhinia variegata,6121 Gundry Ave,Grant School,Long Beach,Public,-118.175338,33.865993,6037570502,1A,2019-02-04,15-Gallon,Grass Parkway 30x5ft,"33.865993, -118.175338"
201902602,8GG17418,Match,Sapium sebiferum,5139 E Flagstone,Wardlow Park,Long Beach,Public,-118.132371,33.817427,6037574100,2C,2019-02-06,15-Gallon,Grass Parkway,"33.817427, -118.132371"
